c1ccc(C(=C(c2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)c2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)c2ccccc2)cc1,361
c1ccc(C(=C(c2cccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2)c2cccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2)c2ccccc2)cc1,355
c1ccc(N(c2ccccc2)c2ccc3c(c2)C2=C(c4cc(-n5c6ccccc6c6ccccc65)ccc4C2(c2ccccc2)c2ccccc2)C3(c2ccccc2)c2ccccc2)cc1,477
Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)C2=C(c4cc(N(c5ccc(C)cc5)c5ccc(C)cc5)ccc4C2(c2ccccc2)c2ccccc2)C3(c2ccccc2)c2ccccc2)cc1,438
c1ccc(N(c2ccccc2)c2ccc3c(c2)C2=C(c4cc(N(c5ccccc5)c5ccccc5)ccc4C2(c2ccccc2)c2ccccc2)C3(c2ccccc2)c2ccccc2)cc1,436
C(=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-c2ccc(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)cc1,443
C(=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)cc1,429
C(=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,399
C(=C/c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,410
C(=C/c1ccc(N(c2ccccc2)c2ccc(-c3ccccc3)cc2)cc1)\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)cc1,417
C(=C(c1ccc(-c2cccc3c2Sc2ccccc2S3)cc1)c1ccc(-c2cccc3c2Sc2ccccc2S3)cc1)c1ccc(-c2cccc3c2Sc2ccccc2S3)cc1,418
C(=C(c1ccc(-c2cccc3c2sc2ccccc23)cc1)c1ccc(-c2cccc3c2sc2ccccc23)cc1)c1ccc(-c2cccc3c2sc2ccccc23)cc1,407
C(=C(c1ccc(-c2cccc3c2oc2ccccc23)cc1)c1ccc(-c2cccc3c2oc2ccccc23)cc1)c1ccc(-c2cccc3c2oc2ccccc23)cc1,397
C=Cc1cc(-c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)cc(-c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)c1,497
Cc1c(C=C(c2ccccc2)c2ccccc2)c2ccccc2n1CC(O)CSc1nnc(SCC(O)Cn2c(C)c(C=C(c3ccccc3)c3ccccc3)c3ccccc32)s1,353
Cc1c(C=C(c2ccccc2)c2ccccc2)c2ccccc2n1CC(O)CSc1ccc(Sc2ccc(SCC(O)Cn3c(C)c(C=C(c4ccccc4)c4ccccc4)c4ccccc43)cc2)cc1,344
C(=C(c1ccccc1)c1ccccc1)c1cn(C=C(c2ccccc2)c2ccccc2)c2ccccc12,310
C(=C(c1ccccc1)c1ccccc1)N(C=C(c1ccccc1)c1ccccc1)c1ccc(N(C=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,381
C[Si]1(C)C2=CCCC=C2C(c2nc(C3=C(c4ccccc4)[Si](C)(C)C4=CCCC=C43)nc(C3=C(c4ccccc4)[Si](C)(C)c4ccccc43)n2)=C1c1ccccc1,385
C=C(C)C(=O)CCC(=O)Oc1ccc(C(C)=O)cc1,365
C(=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,417
C(=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2ccc3ccc4cccc5ccc2c3c45)cc1,424
Cc1sc(-c2ccc(C(C)(C)C)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(C)(C)C)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,341
C1=C(c2ccc3ccccc3c2)[Si]2(C(c3ccc4ccccc4c3)=C1)c1ccccc1-c1ccccc12,356
C1=C(c2ccccc2)[Si]2(C(c3ccccc3)=C1)c1ccccc1-c1ccccc12,338
C(=C1c2cc(-c3ccccc3)ccc2-c2ccc(-c3ccccc3)cc21)c1c2ccccc2c(-c2ccccc2)c2ccccc12,390
C(=C1c2ccccc2-c2ccccc21)c1c2ccccc2c(-c2ccc(-c3ccccc3)cc2)c2ccccc12,394
C(=C1c2ccccc2-c2ccccc21)c1c2ccccc2c(-c2ccc3ccccc3c2)c2ccccc12,411
C(=C1CCC(=Cc2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)CC1)c1ccc(N(c2ccccc2)c2cccc3ccccc23)cc1,363
C(=C1CCC(=Cc2cccc(-c3cccc4ccccc34)c2)CC1)c1ccc(-c2cccc3ccccc23)cc1,322
C(=C1CCC(=Cc2ccc(-c3ccccc3-c3ccccc3)cc2)CC1)c1ccc(-c2ccccc2-c2ccccc2)cc1,325
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2ccc(-c3c4ccccc4cc4ccccc34)cc2)cc1,360
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2cccc3c2Sc2ccccc2S3)cc1,340
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2cc3ccccc3s2)cc1,340
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2cccnc2)cc1,338
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2ccc3ccc4ccccc4c3c2)cc1,362
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2c3ccccc3cc3ccccc23)cc1,360
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2ccccc2-c2ccccc2)cc1,333
C(=C(c1ccccc1)c1ccccc1)N(C=C(c1ccccc1)c1ccccc1)c1ccc(OCC2CO2)cc1,344
O=C1C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(=O)N1c1ccccc1,384
O=c1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2sc2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c12,398
O=c1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2sc2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc12,402
O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2S(=O)(=O)c2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,404
O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2S(=O)(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,410
C=C(C)C(=O)OCC(=O)Nc1ccccc1,374
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccccc1,406
C1=Cc2ccccc2N(c2ccc3c(c2)Cc2cc(N4c5ccccc5C=Cc5ccccc54)ccc2-3)c2ccccc21,434
N#CC(C#N)=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,462
N#CC(C#N)=C(c1cccc(N(c2ccccc2)c2ccccc2)c1)c1cccc(N(c2ccccc2)c2ccccc2)c1,462
C=Cc1ccc(COc2ccc3c(c2)C2CC=CC=C2N3c2ccc(S(=O)(=O)c3ccc(-n4c5ccccc5c5cc(OCc6ccc(C=C)cc6)ccc54)cc3)cc2)cc1,448
C=Cc1ccc(COc2ccc3c(c2)C2CC=CC=C2N3c2ccc(-c3ccc(-n4c5ccccc5c5cc(OCc6ccc(C=C)cc6)ccc54)cc3C)c(C)c2)cc1,454
COc1ccc(N(C=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)c2ccccc2)cc1,344
C=Cc2ccc(/C(Cc1ccccc1)=N/O)cc2,384
C=C(C)C(=O)Sc1ccc(Sc2ccc(SC(=O)C(=C)C)cc2)cc1,423
C=CC(=O)OCCCCCCCC,208
C=CC(=O)Oc1cccc(C)c1,298
C=COCCN(/N=C/c1ccc2c(c1)c1ccccc1n2CC)c1ccccc1,293
C=CC(=C)CC,197
C=CC(=O)OCCCCCCC#N,358
C=CC(=O)Oc1ccc(C#N)cc1,317
C=COCCCC,221
FC(F)(F)C(F)=C,315
CC=CC=C,204
c1ccc2c(-n3c4ccccc4c4ccccc43)cncc2c1,310
Cc1c(C=C(c2ccccc2)c2ccccc2)c2ccccc2n1CC(O)CSc1cccc(SCC(O)Cn2c(C)c(C=C(c3ccccc3)c3ccccc3)c3ccccc32)c1,319
CCOCOC(=O)C(=C)C,223
CCC1=C(C=C)C=CC=C1,376
C=CC1=CC=CC=N1,377
CCCCCCC(C)OC(C=C)=O,228
C=Cc1ccc(OCC)cc1,359
C1COC(=O)C2=CC=CC(=C2)C(=O)O1,324
C=CC1=CC(C)=CC(C)=C1,377
C=CC(=O)Oc1ccccc1C(=O)OCC,303
C(=C/c1ccc(N(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)cc1)\c1ccc(/C=C/c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cc1,404
C(=C(c1ccccc1)c1ccccc1)n1c2ccccc2c2cc(-c3cccc4ccccc34)ccc21,363
C=Cc1ccccc1OC,348
C=Cc1ccc(C(=O)OCC)cc1,367
C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,243
Clc1c(Cl)c(CC2=CC=CC2)c(Cl)c(Cl)c1CC1=CC=CC1,422
Cc1ccc(C2=CC=C(c3ccc(C)cc3)[Si]23c2ccccc2-c2ccccc23)cc1,343
C=COCOC=C,378
C=CC(=O)OCCC(=O)CC#N,250
C1CCCC(=O)OCCOC(=O)CCC1,228
C=CC(=O)OCC(F)(F)C(F)(F)F,247
C=CC(=O)Oc1ccccc1C(=O)OCC,303
CCCCOC(C(Cl)=C)=O,330
COCC1CO1,211
CC(=C)C#N,393
C=CC1CCCCC1,363
C=Cc1ccccc1COCC(C)(C)C,351
c1ccc2c(-n3c4ccccc4c4ccccc43)cncc2c1,310
CCCCCCOc1c(-c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)cc(C)cc1-c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,350
COc1ccc(C2=CC=C(c3ccc(OC)cc3)[Si]23c2ccccc2-c2ccccc23)cc1,354
CCCCC(CC)CN1C(=O)c2cccc3c(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc7c8c(cccc68)C(=O)N(CC(CC)CCCC)C7=O)cc5)c5ccc(/C=C/c6ccc7c8c(cccc68)C(=O)N(CC(CC)CCCC)C7=O)cc5)cc4)ccc(c23)C1=O,380
CCCCC(CC)CN1C(=O)c2cccc3c(/C=C/c4ccc(N(c5ccccc5)c5ccc(/C=C/c6ccc7c8c(cccc68)C(=O)N(CC(CC)CCCC)C7=O)cc5)cc4)ccc(c23)C1=O,363
C=CC(=O)Oc1ccccc1C(=O)OC,319
OC(=N)C=C,438
CC(=C)C(=O)Oc1ccccc1,330
C=CC(=O)Oc1cccc(C)c1,298
O=C1C(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)=C(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)C(=O)N1c1ccccc1,387
C=Cc1ccc(C(=O)CCC)cc1,347
C1CCCO1,189
C=CC(=O)OCC(C)OC,217
C=Cc1cccc2ccccc12,432
C=CC(=O)OCC(C#N)CCCCC,389
C=C(Cl)C(=O)OC(C)C,363
CCCCCCCCOC(=O)C(=C)C#N,322
